modelName,mrp,brand,image
JC1L248M0035,25200,Just Cavalli,https://img.tatacliq.com/images/i9/658Wx734H/MP000000016577474_658Wx734H_202302180305341.jpeg
JC1L271M0035,26750,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000018989984_1348Wx2000H_202308310135181.jpg?v=1712036015
JC1L193M0015,21500,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000014411772_1316Wx1468H_202209101733241.jpg?v=1712042761
JC1L208M0055,19900,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/products/42.1_bbf8a79e-2509-4c70-b7b7-3a77da6048e4.jpg?v=1711789640
JC1L184M0025,22800,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/products/27.1_63620424-a242-416b-bf30-54aa0ccb326a.jpg?v=1711789672
JC1L186M0065,19800,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000011021716_1348Wx2000H_202110271811151.jpg?v=1712062601
JC1L228M0035,24800,Just Cavalli,https://img.tatacliq.com/images/i8/658Wx734H/MP000000014411814_658Wx734H_202209101735281.jpeg
JC1L222M0035,23250,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000018921809_1316Wx1468H_202308261451001.jpg?v=1712127665
JC1L230M0065,25500,Just Cavalli,https://watchfactory.in/cdn/shop/files/MP000000016612028_1348Wx2000H_202302211324351.jpg?v=1711798797
JC1L247M0025,20100,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000016590848_1316Wx1468H_202302181736131.jpg?v=1712046733
JC1L232M0065,26750,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000018989969_1348Wx2000H_202308310125141.jpg?v=1712036236
JC1L248M0045,25400,Just Cavalli,https://img.tatacliq.com/images/i9/658Wx734H/MP000000016590861_658Wx734H_202302181737131.jpeg
JC1L251M0075,21750,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000016577471_1316Wx1468H_202302180305411.jpg?v=1712044916
JC1L251M0045,21750,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000016590877_1316Wx1468H_202302181738111.jpg?v=1712055989
JC1L222M0065,24250,Just Cavalli,https://img.tatacliq.com/images/i13/658Wx734H/MP000000018921841_658Wx734H_202308261455071.jpeg
JC1L227M0035,20300,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000016590865_1316Wx1468H_202302181737091.jpg?v=1711798712
JC1L226M0025,26100,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000016577470_1316Wx1468H_202302180305341.jpg?v=1712056865
JC1L248M0065,25200,Just Cavalli,https://img.tatacliq.com/images/i9/658Wx734H/MP000000016577468_658Wx734H_202302180305411.jpeg
JC1L208M0025,15700,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000012146261_1348Wx2000H_202202171832251.jpg?v=1712054415
JC1L223M0065,20900,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000016591014_1316Wx1468H_202302181745131.jpg?v=1712037210
JC1L264M0075,23250,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000018921837_1316Wx1468H_202308261454061.jpg?v=1711798666
JC1L247M0055,20900,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000016590845_1316Wx1468H_202302181736101.jpg?v=1712123645
JC1L248M0075,25200,Just Cavalli,https://img.tatacliq.com/images/i9/658Wx734H/MP000000016590856_658Wx734H_202302181737261.jpeg
JC1L168M0045,23000,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000012146236_1348Wx2000H_202202171828481.jpg?v=1712049596
JC1L163M0275,23600,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000012146246_1348Wx2000H_202202171830381.jpg?v=1712037808
JC1L268M0055,22500,Just Cavalli,https://img.tatacliq.com/images/i13/658Wx734H/MP000000018921804_658Wx734H_202308261449291.jpeg
JC1L248M0055,25200,Just Cavalli,https://img.tatacliq.com/images/i9/658Wx734H/MP000000016590866_658Wx734H_202302181737131.jpeg
JC1L228M0065,24800,Just Cavalli,https://img.tatacliq.com/images/i8/658Wx734H/MP000000014411854_658Wx734H_202209101737251.jpeg
JC1L168M0085,23000,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000013788374_1348Wx2000H_202207142126141.jpg?v=1712118793
JC1L228M0045,24800,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000014623084_1348Wx2000H_202209241229261.jpg?v=1712121704
JC1L073M0075,25300,Just Cavalli,"https://watchbrand.in/media/catalog/product/j/c/jc1l073m0075.jpg?optimize=high&bg-color=255,255,255&fit=bounds&height=1000&width=700&canvas=700:1000"
JC1L247M0075,20900,Just Cavalli,https://img.tatacliq.com/images/i9/658Wx734H/MP000000016590847_658Wx734H_202302181736131.jpeg
JC1L306M0015,19750,Just Cavalli,https://img.tatacliq.com/images/i16//658Wx734H/MP000000020930069_658Wx734H_202401261321221.jpeg
JC1L163M0255,23600,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/products/16.1_54f3a7d9-93da-416e-b935-d1b832e1848c.jpg?v=1711789641
JC1L167M0055,20900,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/products/20.1_bca355b6-603e-46ae-a884-6b3240777682.jpg?v=1711790636
JC1L302M0055,26250,Just Cavalli,https://img.tatacliq.com/images/i16//658Wx734H/MP000000020930092_658Wx734H_202401261322261.jpeg
JC1L163M0065,24900,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000011021723_1348Wx2000H_202110271811221.jpg?v=1711799020
JC1L183M0015,15700,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000012146249_1348Wx2000H_202202171830041.jpg?v=1712041217
JC1L222M0025,22250,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000018921808_1316Wx1468H_202308261450501.jpg?v=1712046833
JC1L305M0015,19500,Just Cavalli,https://img.tatacliq.com/images/i16//658Wx734H/MP000000020930075_658Wx734H_202401261321281.jpeg
JC1L306M0075,23750,Just Cavalli,https://img.tatacliq.com/images/i16//658Wx734H/MP000000020930074_658Wx734H_202401261321281.jpeg
JC1L305M0065,23750,Just Cavalli,https://img.tatacliq.com/images/i16//658Wx734H/MP000000020930080_658Wx734H_202401261321311.jpeg
JC1L230M0015,21700,Just Cavalli,https://img.tatacliq.com/images/i9/658Wx734H/MP000000016590876_658Wx734H_202302181738141.jpeg
JC1L269M0045,26750,Just Cavalli,https://img.tatacliq.com/images/i16//1316Wx1468H/MP000000020930103_1316Wx1468H_202401261322491.jpeg
JC1L227M0025,16900,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000016590867_1316Wx1468H_202302181737091.jpg?v=1712130931
JC1L185M0015,23600,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/products/29.1_ed47ea94-357a-4c96-8a68-3eec44f8159b.jpg?v=1711789672
JC1L073M0025,28800,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000014246543_1316Wx1468H_202208271347571.jpg?v=1712048822
JC1L264M0015,19250,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000018921805_1316Wx1468H_202308261449431.jpg?v=1712118180
JC1L112M0025,18300,Just Cavalli,https://img.tatacliq.com/images/i7/658Wx734H/MP000000008653590_658Wx734H_202101241405101.jpeg
JC1L264M0025,22750,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000018921826_1316Wx1468H_202308261453081.jpg?v=1712054822
JC1L228M0025,21500,Just Cavalli,https://img.tatacliq.com/images/i8/658Wx734H/MP000000014411812_658Wx734H_202209101735231.jpeg
JC1L022M0025,18500,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/products/4.1_e7359f6e-f6d6-47f2-8195-85e0fa762186.jpg?v=1711790209
JC1L190M0065,20700,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000014411771_1316Wx1468H_202209101733231.jpg?v=1712063913
JC1L225M0095,21700,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000014623080_1348Wx2000H_202209241229171.jpg?v=1712038214
JC1L226M0015,23500,Just Cavalli,https://img.tatacliq.com/images/i9/658Wx734H/MP000000016577463_658Wx734H_202302180305321.jpeg
JC1L114M0065,18500,Just Cavalli,https://sslimages.shoppersstop.com/sys-master/images/h3c/h05/15938296184862/206775626_UNMAPPED_alt1.jpg_2000Wx3000H
JC1L306M0065,23250,Just Cavalli,https://img.tatacliq.com/images/i16//658Wx734H/MP000000020930073_658Wx734H_202401261321291.jpeg
JC1L001M0135,15900,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000009997948_1348Wx2000H_202107150240281.jpg?v=1712127234
JC1L304M0055,28250,Just Cavalli,https://img.tatacliq.com/images/i16//658Wx734H/MP000000020930095_658Wx734H_202401261322251.jpeg
JC1L208M0035,18900,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/products/41.1_307f7d6a-97c2-4618-883f-2b0e20172f37.jpg?v=1711789650
JC1L305M0055,23250,Just Cavalli,https://img.tatacliq.com/images/i16//658Wx734H/MP000000020930079_658Wx734H_202401261321301.jpeg
JC1L270M0035,21500,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000018921842_1316Wx1468H_202308261456011.jpg?v=1712060074
JC1L251M0065,21500,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000016577472_1316Wx1468H_202302180305341.jpg?v=1712052134
JC1L306M0055,23750,Just Cavalli,https://img.tatacliq.com/images/i16//658Wx734H/MP000000020930071_658Wx734H_202401261321201.jpeg
JC1L227M0045,20700,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000016590862_1316Wx1468H_202302181737121.jpg?v=1712047545
JC1L022M0045,18500,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/products/6.1_e5cf0301-96bd-499e-8418-a449091e0e54.jpg?v=1711789551
JC1L305M0045,23750,Just Cavalli,https://img.tatacliq.com/images/i16//658Wx734H/MP000000020930078_658Wx734H_202401261321341.jpeg
JC1L306M0035,22750,Just Cavalli,https://img.tatacliq.com/images/i16//658Wx734H/MP000000020930068_658Wx734H_202401261321221.jpeg
JC1L224M0065,24900,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000014623071_1348Wx2000H_202209241228271.jpg?v=1712052829
JC1L224M0075,24900,Just Cavalli,https://watchfactory.in/cdn/shop/files/MP000000016612028_1348Wx2000H_202302211324351.jpg?v=1711798797
JC1L112M0045,17900,Just Cavalli,https://img.tatacliq.com/images/i7/658Wx734H/MP000000008653577_658Wx734H_202101241405061.jpeg
JC1L209M0035,23600,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/products/43.1_d43fbb92-b3a3-4ea5-98a7-311ba32c2db4.jpg?v=1711789654
JC1L209M0065,23600,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/products/46.1_0f9e4b86-e69e-4260-bee8-6a51fa519ed8.jpg?v=1711789587
JC1L167M0015,16100,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000013788378_1348Wx2000H_202207142126221.jpg?v=1712050099
JC1L229M0045,20100,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000014411860_1316Wx1468H_202209101738171.jpg?v=1711798716
JC1L227M0075,20500,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000016577466_1316Wx1468H_202302180305411.jpg?v=1712033851
JC1L230M0055,25800,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000016577469_1316Wx1468H_202302180305331.jpg?v=1712054162
JC1L208M0065,19700,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000012146267_1348Wx2000H_202202171832281.jpg?v=1712122443
JC1L224M0045,24900,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000014623069_1348Wx2000H_202209241228251.jpg?v=1712125848
JC1L208M0075,19700,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000012146265_1348Wx2000H_202202171834351.jpg?v=1712056870
JC1L230M0025,21900,Just Cavalli,https://img.tatacliq.com/images/i9/658Wx734H/MP000000016590873_658Wx734H_202302181738061.jpeg
JC1L270M0055,22500,Just Cavalli,https://img.tatacliq.com/images/i13/658Wx734H/MP000000018921813_658Wx734H_202308261451231.jpeg
JC1L304M0075,29250,Just Cavalli,https://img.tatacliq.com/images/i16//658Wx734H/MP000000020930101_658Wx734H_202401261322441.jpeg
JC1L269M0055,26250,Just Cavalli,https://img.tatacliq.com/images/i16//658Wx734H/MP000000020930104_658Wx734H_202401261322471.jpeg
JC1L270M0065,22750,Just Cavalli,https://img.tatacliq.com/images/i13/658Wx734H/MP000000018921843_658Wx734H_202308261455461.jpeg
JC1L209M0025,20400,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000017876570_1316Wx1468H_202306091619101.jpg?v=1712121322
JC1L268M0045,22250,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000018989973_1348Wx2000H_202308310135061.jpg?v=1712123981
JC1L251M0055,21750,Just Cavalli,https://img.tatacliq.com/images/i9/658Wx734H/MP000000016590875_658Wx734H_202302181738081.jpeg
JC1L264M0045,23250,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000018989976_1348Wx2000H_202308310135171.jpg?v=1712045806
JC1L067M0045,17900,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000009997991_1348Wx2000H_202107150242341.jpg?v=1712131094
JC1L193M0025,23900,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000014411775_1316Wx1468H_202209101733251.jpg?v=1712122007
JC1L190M0045,19900,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000014623057_1348Wx2000H_202209241228111.jpg?v=1712057207
JC1L190M0075,20900,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000014411774_1316Wx1468H_202209101733251.jpg?v=1712129746
JC1L190M0035,19900,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000014411769_1316Wx1468H_202209101733221.jpg?v=1712049406
JC1L270M0045,22250,Just Cavalli,https://img.tatacliq.com/images/i13/658Wx734H/MP000000018921812_658Wx734H_202308261451231.jpeg
JC1L304M0045,29250,Just Cavalli,https://img.tatacliq.com/images/i16//658Wx734H/MP000000020930096_658Wx734H_202401261322431.jpeg
JC1L305M0035,23250,Just Cavalli,https://img.tatacliq.com/images/i16//658Wx734H/MP000000020930077_658Wx734H_202401261321281.jpeg
JC1L302M0045,26750,Just Cavalli,https://img.tatacliq.com/images/i16//658Wx734H/MP000000020930089_658Wx734H_202401261322241.jpeg
JC1L306M0025,19750,Just Cavalli,https://img.tatacliq.com/images/i16//658Wx734H/MP000000020930070_658Wx734H_202401261321211.jpeg
JC1L228M0015,21500,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000014411811_1316Wx1468H_202209101735221.jpg?v=1712035319
JC1L113M0045,16500,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000009006089_1348Wx2000H_202103070125251.jpg?v=1712061791
JC1L251M0015,21250,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000016577476_1316Wx1468H_202302180305411.jpg?v=1712124574
JC1L264M0065,23750,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000018921835_1316Wx1468H_202308261454021.jpg?v=1712126778
JC1L306M0045,23250,Just Cavalli,https://img.tatacliq.com/images/i16//658Wx734H/MP000000020930072_658Wx734H_202401261321211.jpeg
JC1L022M0035,19900,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/products/5.1_01c22e66-f403-46de-a740-5d523fd18789.jpg?v=1711789561
JC1L229M0025,19900,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000014623091_1348Wx2000H_202209241230421.jpg?v=1712127371
JC1L112M0055,18900,Just Cavalli,https://sslimages.shoppersstop.com/sys-master/images/h38/hba/15938286616606/206775621_NoColour_alt1.jpg_2000Wx3000H
JC1L163M0045,24900,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/products/13.1_61b25213-7328-4033-b76b-9a47799ee90f.jpg?v=1711789558
JC1L193M0065,25100,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000014411779_1316Wx1468H_202209101733271.jpg?v=1712058019
JC1L268M0065,22500,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000018921807_1316Wx1468H_202308261450251.jpg?v=1712041531
JC1L232M0015,23250,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000018921847_1316Wx1468H_202308261456041.jpg?v=1712047537
JC1L227M0055,20500,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000016590860_1316Wx1468H_202302181737131.jpg?v=1712046720
JC1L167M0035,19900,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/products/18.1_b4e0ee5a-e020-4dec-939d-6a7138008b2e.jpg?v=1711789549
JC1L184M0045,23600,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000012146254_1348Wx2000H_202202171833141.jpg?v=1712044630
JC1L271M0045,27250,Just Cavalli,https://img.tatacliq.com/images/i13/658Wx734H/MP000000018921815_658Wx734H_202308261451351.jpeg
JC1L271M0065,26750,Just Cavalli,https://img.tatacliq.com/images/i13/658Wx734H/MP000000018921816_658Wx734H_202308261451371.jpeg
JC1L189M0065,23900,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/products/38.1_d696ac5a-a39d-4022-8324-7c9628c3c29c.jpg?v=1711789581
JC1L189M0055,23900,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/products/37.1_49c6e9fd-8733-4da7-b538-3d2d86b7e762.jpg?v=1711794210
JC1L223M0015,16500,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000016658236_1348Wx2000H_202302251402421.jpg?v=1712121949
JC1L224M0035,24900,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000014623068_1348Wx2000H_202209241228251.jpg?v=1712056398
JC1L224M0055,25400,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000014623054_1348Wx2000H_202209241223291.jpg?v=1712059753
JC1L224M0095,25200,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000014411793_1316Wx1468H_202209101734221.jpg?v=1712126274
JC1L229M0055,20100,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000014411859_1316Wx1468H_202209101738171.jpg?v=1711798657
JC1L247M0065,21100,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000016590846_1316Wx1468H_202302181736111.jpg?v=1712054112
JC1L208M0045,18900,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000012146263_1348Wx2000H_202202171832551.jpg?v=1712055208
JC1L271M0015,23250,Just Cavalli,https://img.tatacliq.com/images/i13/658Wx734H/MP000000018921846_658Wx734H_202308261456221.jpeg
JC1L304M0065,28250,Just Cavalli,https://img.tatacliq.com/images/i16//658Wx734H/MP000000020930098_658Wx734H_202401261322261.jpeg
JC1L249M0015,17750,Just Cavalli,https://img.tatacliq.com/images/i16//658Wx734H/MP000000020930081_658Wx734H_202401261321321.jpeg
JC1L222M0045,24250,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000018989959_1348Wx2000H_202308310122141.jpg?v=1712039741
JC1L249M0035,21250,Just Cavalli,https://img.tatacliq.com/images/i16//658Wx734H/MP000000020930083_658Wx734H_202401261321301.jpeg
JC1L269M0065,26750,Just Cavalli,https://img.tatacliq.com/images/i16//658Wx734H/MP000000020930105_658Wx734H_202401261322491.jpeg
JC1L189M0085,24900,Just Cavalli,https://img.tatacliq.com/images/i7/658Wx734H/MP000000010807654_658Wx734H_202110050013021.jpeg
JC1L249M0065,22250,Just Cavalli,https://img.tatacliq.com/images/i16//658Wx734H/MP000000020930086_658Wx734H_202401261321351.jpeg
JC1L001M0025,15900,Just Cavalli,https://assets.ajio.com/medias/sys_master/root/20230623/3Gfw/6495385342f9e729d78d9431/-473Wx593H-464640418-gold-MODEL.jpg
JC1L190M0055,20200,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000014411773_1316Wx1468H_202209101733241.jpg?v=1712131215
JC1L227M0085,20500,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000016658256_1348Wx2000H_202302251404171.jpg?v=1712056170
JC1L302M0035,26250,Just Cavalli,https://img.tatacliq.com/images/i16//658Wx734H/MP000000020930090_658Wx734H_202401261322231.jpeg
JC1L229M0035,19900,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000014623090_1348Wx2000H_202209241230491.jpg?v=1712051764
JC1L223M0055,20500,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000016590868_1316Wx1468H_202302181737131.jpg?v=1712118815
JC1L223M0045,20100,Just Cavalli,https://cdn.shopify.com/s/files/1/0742/7414/4536/files/MP000000016577464_1316Wx1468H_202302180305381.jpg?v=1712058775
