modelName,mrp,brand,image
AX2449,14495,AX,https://img.tatacliq.com/images/i11/658Wx734H/MP000000017717035_658Wx734H_202305271100241.jpeg
AX4331,16995,AX,https://justintime.in/cdn/shop/products/AX4331.jpg?v=1681998706&width=533
AX5658,16995,AX,https://img.tatacliq.com/images/i8/658Wx734H/MP000000014438537_658Wx734H_202209131910201.jpeg
AX1865,14995,AX,https://img.tatacliq.com/images/i10/658Wx734H/MP000000016642122_658Wx734H_202302232344411.jpeg
AX1867,14995,AX,https://img.tatacliq.com/images/i10/658Wx734H/MP000000016642124_658Wx734H_202302232344491.jpeg
AX5592,11995,AX,https://img.tatacliq.com/images/i13/658Wx734H/MP000000018996044_658Wx734H_202308310921391.jpeg
AX5578,11995,AX,https://justintime.in/cdn/shop/products/AX5578.jpg?v=1681999010&width=533
AX7105,12495,AX,https://justintime.in/cdn/shop/files/AX7105_47f50794-1bb4-4ab8-8f1e-7686c9c34c03.jpg?v=1695645400&width=533
AX1735,11995,AX,https://justintime.in/cdn/shop/products/AX1735.jpg?v=1681998574&width=533
AX1739,17495,AX,https://img.tatacliq.com/images/i10/658Wx734H/MP000000016642335_658Wx734H_202302240000561.jpeg
AX1950,14995,AX,https://img.tatacliq.com/images/i13/658Wx734H/MP000000018995991_658Wx734H_202308310916111.jpeg
AX2870,9995,AX,https://img.tatacliq.com/images/i13/658Wx734H/MP000000018995982_658Wx734H_202308310916041.jpeg
AX1746,17495,AX,https://img.tatacliq.com/images/i14/658Wx734H/MP000000019850248_658Wx734H_202310281351211.jpeg
AX1874,14995,AX,https://img.tatacliq.com/images/i14/658Wx734H/MP000000019850245_658Wx734H_202310281351281.jpeg
AX1875,14995,AX,https://img.tatacliq.com/images/i14/658Wx734H/MP000000019850251_658Wx734H_202310281351301.jpeg
AX1951,17495,AX,https://img.tatacliq.com/images/i13/658Wx734H/MP000000018995980_658Wx734H_202308310915571.jpeg
AX1956,17495,AX,https://img.tatacliq.com/images/i14/658Wx734H/MP000000019850253_658Wx734H_202310281352101.jpeg
