modelName,mrp,brand,image
AR11499,23995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11499_main?$sfcc_fos_large$
AR11507,26995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11507_main?$sfcc_fos_large$
AR11511,29995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11511_main?$sfcc_fos_large$
AR11537,31995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11537_main?$sfcc_fos_large$
AR11541,26995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11541_main?$sfcc_fos_large$
AR11554,23995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11554_main?$sfcc_fos_large$
AR11571,17995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11571_main?$sfcc_fos_large$
AR11572,14495,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11572_main?$sfcc_fos_large$
AR11573,14495,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11573_main?$sfcc_fos_large$
AR70010,38995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR70010_main?$sfcc_fos_large$
AR11562,29995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11562_main?$sfcc_fos_large$
AR60061,35995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR60061_main?$sfcc_fos_large$
AR11091,23995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11091_main?$sfcc_fos_large$
AR11530,21995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11530_main?$sfcc_fos_large$
AR11558,26995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11558_main?$sfcc_fos_large$
AR11575,14995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11575_main?$sfcc_fos_large$
AR11579,29995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11579_main?$sfcc_fos_large$
AR11105,21995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11105_main?$sfcc_fos_large$
AR11161,18495,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11161_main?$sfcc_fos_large$
AR11164,24495,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11164_main?$sfcc_fos_large$
AR11180,19995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11180_main?$sfcc_fos_large$
AR11182,18495,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11182_main?$sfcc_fos_large$
AR11201,29995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11201_main?$sfcc_fos_large$
AR11208,24495,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11208_main?$sfcc_fos_large$
AR11227,18495,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11227_main?$sfcc_fos_large$
AR11306,21995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11306_main?$sfcc_fos_large$
AR11392,25995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11392_main?$sfcc_fos_large$
AR11398,24495,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11398_main?$sfcc_fos_large$
AR11402,29995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11402_main?$sfcc_fos_large$
AR11410,25995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11410_main?$sfcc_fos_large$
AR11423,29995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11423_main?$sfcc_fos_large$
AR11428,25995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11428_main?$sfcc_fos_large$
AR11429,21995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11429_main?$sfcc_fos_large$
AR11431,19995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11431_main?$sfcc_fos_large$
AR11449,21995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11449_main?$sfcc_fos_large$
AR11450,21995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11450_main?$sfcc_fos_large$
AR11512,21995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11512_main?$sfcc_fos_large$
AR1676,23995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR1676_main?$sfcc_fos_large$
AR1895,26995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR1895_main?$sfcc_fos_large$
AR2068,21995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR2068_main?$sfcc_fos_large$
AR60032,33495,EA,https://fossil.scene7.com/is/image/FossilPartners/AR60032_main?$sfcc_fos_large$
AR60044,30995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR60044_main?$sfcc_fos_large$
AR60045,39995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR60045_main?$sfcc_fos_large$
AR60049,36995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR60049_main?$sfcc_fos_large$
AR60056,36995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR60056_main?$sfcc_fos_large$
AR70006,36995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR70006_main?$sfcc_fos_large$
ART5024,27995,EA,https://fossil.scene7.com/is/image/FossilPartners/ART5024_main?$sfcc_fos_large$
ART5027,27995,EA,https://fossil.scene7.com/is/image/FossilPartners/ART5027_main?$sfcc_fos_large$
ART5029,27995,EA,https://fossil.scene7.com/is/image/FossilPartners/ART5029_main?$sfcc_fos_large$
AR11338,21995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11338_main?$sfcc_fos_large$
AR11445,26995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11445_main?$sfcc_fos_large$
AR11566,17495,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11566_main?$sfcc_fos_large$
AR11591,26995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11591_main?$sfcc_fos_large$
AR11600,17995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11600_main?$sfcc_fos_large$
AR11181I,0,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11181_main?$sfcc_fos_large$
AR11362I,0,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11362_main?$sfcc_fos_large$
AR11500I,0,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11500_main?$sfcc_fos_large$
AR11560I,0,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11560_main?$sfcc_fos_large$
AR11597,26995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11597_main?$sfcc_fos_large$
AR11583,23995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11583_main?$sfcc_fos_large$
AR2447,21995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR2447_main?$sfcc_fos_large$
AR11582,26995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11582_main?$sfcc_fos_large$
AR11589,23995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11589_main?$sfcc_fos_large$
AR11606,26995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11606_main?$sfcc_fos_large$
AR1908,26995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR1908_main?$sfcc_fos_large$
AR70008,31995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR70008_main?$sfcc_fos_large$
AR11243,19995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11243_main?$sfcc_fos_large$
AR11556,19995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11556_main?$sfcc_fos_large$
AR11576,23995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11576_main?$sfcc_fos_large$
AR11587,26995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11587_main?$sfcc_fos_large$
AR11588,23995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11588_main?$sfcc_fos_large$
AR11601,14495,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11601_main?$sfcc_fos_large$
AR11605,26995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11605_main?$sfcc_fos_large$
AR11608,31995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11608_main?$sfcc_fos_large$
AR11609,26995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11609_main?$sfcc_fos_large$
AR11610,14495,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11610_main?$sfcc_fos_large$
AR2500,14495,EA,https://fossil.scene7.com/is/image/FossilPartners/AR2500_main?$sfcc_fos_large$
AR60075,31995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR60075_main?$sfcc_fos_large$
AR11484,19995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11484_main?$sfcc_fos_large$
AR11568,21495,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11568_main?$sfcc_fos_large$
AR11581,26995,EA,https://fossil.scene7.com/is/image/FossilPartners/AR11581_main?$sfcc_fos_large$
